Date,ticker,Close,return_1d,volatility_30d,momentum_30d,ma_50_ratio,ma_200_ratio,drawdown,vix_close,target_return_1d,target_direction_1d,regime,regime_label,regime_0_prob,regime_1_prob,regime_2_prob
2014-11-25,^GSPC,2067.030029296875,-0.0011500296768531,0.0061580909803107,0.1008308478715349,0.042255262699671,,-0.0011500296768531,12.25,0.0028059818899186,1,0,Bear,0.9999758889690394,2.4071168400009707e-05,3.9862698490222344e-08
2015-04-28,^GSPC,2114.760009765625,0.0027692316953564,0.0064419247064838,0.016130228044775,0.0116381853987108,,-0.001383550813241,12.40999984741211,-0.003740335580798,0,0,Bear,0.9999997940481292,1.9151819334305585e-07,1.443361839059862e-08
2015-04-29,^GSPC,2106.85009765625,-0.003740335580798,0.0064510873019684,0.0157018666232906,0.0077915499164054,,-0.0051187114497044,13.390000343322754,-0.0101289066148392,0,0,Bear,0.999999734651318,2.4067349458496807e-07,2.467541157978664e-08
2015-04-30,^GSPC,2085.510009765625,-0.0101289066148392,0.0063494265011031,-0.0066634866560491,-0.0022810248715809,,-0.0151957711142812,14.550000190734863,0.010923001659165,1,0,Bear,0.9999997049367702,2.436654771865758e-07,5.139791151228478e-08
2015-05-01,^GSPC,2108.2900390625,0.010923001659165,0.0065988968457338,0.0091036674788054,0.008512459141452,,-0.0044387528882098,12.699999809265137,0.0029407486906458,1,0,Bear,0.999999770989715,1.946060409171694e-07,3.4404374314746486e-08
2015-05-04,^GSPC,2114.489990234375,0.0029407486906458,0.0064137028206238,0.003031114407342,0.0114376967045637,,-0.001511057454308,12.850000381469728,-0.0118373836776123,0,0,Bear,0.9999997711416007,2.1183032218292546e-07,1.7028116080441057e-08
2015-05-05,^GSPC,2089.4599609375,-0.0118373836776123,0.006769738352578,-0.0071088287950491,-0.0003418979778774,,-0.0133305541650747,14.3100004196167,-0.0044557248130147,0,0,Bear,0.9999995946828588,3.301085788382339e-07,7.520876138341628e-08
2015-05-06,^GSPC,2080.14990234375,-0.0044557248130147,0.0067257709054705,-0.0054267739212288,-0.0044595483440001,,-0.0177268816971248,15.149999618530272,0.003773813438832,1,0,Bear,0.9999998663411223,9.622307301860905e-08,3.743602819043454e-08
2015-05-07,^GSPC,2088.0,0.003773813438832,0.0061833140521067,0.0130758353913813,-0.0004551489191747,,-0.01401996620267,15.130000114440918,0.0134579011763649,1,0,Bear,0.9999996914348707,2.5165861352972664e-07,5.690652438592439e-08
2015-05-08,^GSPC,2116.10009765625,0.0134579011763649,0.0065956320812133,0.0291565295138085,0.012944643949428,,-0.0007507443459566,12.859999656677246,-0.0050895605284355,0,0,Bear,0.999998828737038,1.061363056596732e-06,1.0989968256215033e-07
2015-05-11,^GSPC,2105.330078125,-0.0050895605284355,0.0066814667243074,0.0214990917962203,0.0077811921224264,,-0.005836483915602,13.850000381469728,-0.0029496376848567,0,0,Bear,0.9999995706594758,3.8853077801527763e-07,4.0809954441824784e-08
2015-05-12,^GSPC,2099.1201171875,-0.0029496376848567,0.0063465809363485,0.0061738472148058,0.004984382379974,,-0.0087689060875544,13.859999656677246,-0.0003049547824864,0,0,Bear,0.9999998397775145,1.4113451316290787e-07,1.9088158594693887e-08
2015-05-13,^GSPC,2098.47998046875,-0.0003049547824864,0.0061155618075156,0.0147928997575819,0.0047673828062233,,-0.0090711867501923,13.760000228881836,0.0107792866255731,1,0,Bear,0.9999998048374628,1.7612151528209411e-07,1.9041027073950725e-08
2015-05-14,^GSPC,2121.10009765625,0.0107792866255731,0.0063323297525585,0.0298152430690963,0.0153786003380498,,0.0,12.739999771118164,0.0007684139066803,1,0,Bear,0.9999994746910049,4.858494567069161e-07,3.945936933852901e-08
2015-05-15,^GSPC,2122.72998046875,0.0007684139066803,0.0063143222294192,0.0269816641759981,0.0159478584929557,,0.0,12.380000114440918,0.0030479480492833,1,0,Bear,0.9999997875920824,2.0046785986971748e-07,1.1939995507845798e-08
2015-05-18,^GSPC,2129.199951171875,0.0030479480492833,0.0062364349770946,0.02334872838298,0.0184795597177391,,0.0,12.729999542236328,-0.0006433745436266,0,0,Bear,0.9999998452390293,1.4517286561668156e-07,9.588012623013477e-09
2015-05-19,^GSPC,2127.830078125,-0.0006433745436266,0.0062194330899407,0.0248033781057135,0.0173532271307772,,-0.0006433745436266,12.850000381469728,-0.0009305162517933,0,0,Bear,0.9999998274243047,1.619320722617953e-07,1.0643796398330063e-08
2015-05-20,^GSPC,2125.85009765625,-0.0009305162517933,0.0062174193854657,0.0211106188453258,0.0156132178563264,,-0.0015732921249511,12.880000114440918,0.0023378744854138,1,0,Bear,0.9999998313328575,1.577715013981528e-07,1.0895776269506801e-08
2015-05-21,^GSPC,2130.820068359375,0.0023378744854138,0.0061853882606162,0.0189558708550012,0.0171073053038095,,0.0,12.109999656677246,-0.0022338863033564,0,0,Bear,0.9999993326534831,6.526811272503577e-07,1.4665207239666684e-08
2015-11-16,^GSPC,2053.18994140625,0.0149032652649434,0.0079930540223901,0.0332854688874753,0.0213244267469379,,-0.0364320423417526,18.15999984741211,-0.0013393792481354,0,0,Bear,0.9988907044234083,0.0008328146139234275,0.00027648096287047563
2015-11-17,^GSPC,2050.43994140625,-0.0013393792481354,0.0079578158942673,0.0356175481310927,0.0191349216051281,,-0.0377226252684084,18.84000015258789,0.0161624517985254,1,0,Bear,0.9997698463693412,0.0002166359577524143,1.3517673025067373e-05
2015-11-18,^GSPC,2083.580078125,0.0161624517985254,0.0083283096548618,0.043966732638774,0.0341515899020532,,-0.0221698635824972,16.850000381469727,-0.0011231091692577,0,0,Bear,0.9998702537181485,0.00011427756088300347,1.5468720789431052e-05
2015-11-19,^GSPC,2081.239990234375,-0.0011231091692577,0.0082228985892267,0.0336788141204398,0.031669541489568,,-0.0232680735746844,16.989999771118164,0.0038101956899896,1,0,Bear,0.999986907549315,1.2030577827731245e-05,1.061872717520656e-06
2015-11-20,^GSPC,2089.169921875,0.0038101956899896,0.0082368451706651,0.0368654897719185,0.0342866750736008,,-0.0195465337983434,15.470000267028809,-0.001234860772866,0,0,Bear,0.9999897691114201,9.233879402529707e-06,9.97009324612046e-07
2015-11-23,^GSPC,2086.590087890625,-0.001234860772866,0.0082492158021021,0.0342659226411614,0.0316451931206624,,-0.0207572573233764,15.619999885559082,0.00122199597434,1,0,Bear,0.9999931595568561,6.101247632243904e-06,7.391953398984559e-07
2015-11-24,^GSPC,2089.139892578125,0.00122199597434,0.0081103856070771,0.0426462944221317,0.0317728706490718,,-0.0195606266339238,15.93000030517578,-0.0001291322766768,0,0,Bear,0.9999970066250408,2.6999837468307387e-06,2.933911211569896e-07
2016-04-26,^GSPC,2091.699951171875,0.0018727515871905,0.0055818145600201,0.0356795943835472,0.0342710036409426,,-0.0183591837567123,13.960000038146973,0.0016493528003107,1,0,Bear,0.9999781225584495,2.1502964999718617e-05,3.744764843659819e-07
2016-04-27,^GSPC,2095.14990234375,0.0016493528003107,0.00555296112789,0.0392969232672455,0.0339363002124568,,-0.0167401117275421,13.770000457763672,-0.0092307685136826,0,0,Bear,0.999991804449042,8.042749192109531e-06,1.528015620076691e-07
2016-04-28,^GSPC,2075.81005859375,-0.0092307685136826,0.005811148964246,0.023968828539989,0.0228881127999331,,-0.0258163561449746,15.220000267028809,-0.0050630883698217,0,0,Bear,0.9999829113030896,1.646059547635679e-05,6.281013588520267e-07
2016-04-29,^GSPC,2065.300048828125,-0.0050630883698217,0.0058004713924622,0.012109283796208,0.0162321843811437,,-0.0307487340222476,15.699999809265137,0.0078099464635428,1,0,Bear,0.9999764137276913,2.2576708234327703e-05,1.0095640056145684e-06
2016-05-02,^GSPC,2081.429931640625,0.0078099464635428,0.0059133828693817,0.0155396970606593,0.0225221511032864,,-0.0231789335252403,14.68000030517578,-0.0086766381988606,0,0,Bear,0.9999833560148511,1.606812955414123e-05,5.758556818941485e-07
2016-05-03,^GSPC,2063.3701171875,-0.0086766381988606,0.0061463126460985,0.0057369950141337,0.0124775499343909,,-0.031654456504067,15.600000381469728,-0.0059368893142145,0,0,Bear,0.999980119635695,1.8717007497460898e-05,1.1633569867300683e-06
2016-05-04,^GSPC,2051.1201171875,-0.0059368893142145,0.0062457591493708,0.0006439985988533,0.0051856485869519,,-0.0374034168137152,16.049999237060547,-0.0002390081258001,0,0,Bear,0.9999804780222974,1.72960256454118e-05,2.2259518935952162e-06
2016-05-05,^GSPC,2050.6298828125,-0.0002390081258001,0.006127372868961,0.0068345135743297,0.0037566585243922,,-0.0376334852189642,15.90999984741211,0.0031746390805036,1,0,Bear,0.9999866517291178,1.1565491887854204e-05,1.7827790907200577e-06
2016-05-06,^GSPC,2057.139892578125,0.0031746390805036,0.0061492038918715,0.010412856853347,0.0059048988277514,,-0.0345783188713724,14.720000267028809,0.0007534970439868,1,0,Bear,0.9999811485489528,1.6982331989422275e-05,1.8691192177401151e-06
2016-05-09,^GSPC,2058.68994140625,0.0007534970439868,0.0061495334975263,0.0106231521363817,0.0055747942846262,,-0.0338508764884412,14.56999969482422,0.0124836434350672,1,0,Bear,0.9999877791038733,1.1131800947427015e-05,1.089095149238281e-06
2016-05-10,^GSPC,2084.389892578125,0.0124836434350672,0.0063561754773009,0.0142967103191145,0.016616869573554,,-0.0217898153254202,13.630000114440918,-0.0095615180785463,0,0,Bear,0.9999953394157649,4.213143329780944e-06,4.4744085861522224e-07
2016-05-11,^GSPC,2064.4599609375,-0.0095615180785463,0.0065689606038917,0.0002471037465494,0.0060514197031533,,-0.0311429896908043,14.6899995803833,-0.0001694649071644,0,0,Bear,0.9999944267529609,4.943954595059262e-06,6.292922985205243e-07
2016-05-12,^GSPC,2064.110107421875,-0.0001694649071644,0.0065575141244844,0.0021216839058422,0.0051201477842535,,-0.031307176954112,14.40999984741211,-0.0084782890250804,0,0,Bear,0.9999964525449453,3.0991323641003783e-06,4.483227534229431e-07
2016-05-13,^GSPC,2046.6099853515625,-0.0084782890250804,0.006628640263387,-0.0126255770392528,-0.0039177338161804,,-0.0395200346844161,15.039999961853027,0.009796652464963,1,0,Bear,0.9999800882078214,1.576452410533635e-05,4.147268180072568e-06
2016-05-16,^GSPC,2066.659912109375,0.009796652464963,0.0068600093911248,0.0002565324190333,0.0051882078298801,,-0.0301105462646595,14.68000030517578,-0.0094112974553336,0,0,Bear,0.999996040579043,2.9229648659669035e-06,1.03645591776851e-06
2016-05-17,^GSPC,2047.2099609375,-0.0094112974553336,0.0068237165718371,0.000997431484109,-0.0047119557892463,,-0.0392384644125538,15.56999969482422,0.0002051787326786,1,0,Bear,0.9999911383635406,6.974311161540602e-06,1.8873253061850615e-06
2016-05-18,^GSPC,2047.6300048828125,0.0002051787326786,0.0065326038133557,-0.0092080497207396,-0.0051690936317274,,-0.0390413365782755,15.949999809265137,-0.003706707658226,0,0,Bear,0.9999963317453854,2.458423514457274e-06,1.2098312669215949e-06
2016-05-19,^GSPC,2040.0400390625,-0.003706707658226,0.0061877832978078,-0.0009158068112137,-0.0093454542143168,,-0.0426033294152194,16.329999923706055,0.006019504059596,1,0,Bear,0.9999926367307186,5.441389219210307e-06,1.9218799768898127e-06
2016-05-20,^GSPC,2052.320068359375,0.006019504059596,0.0062658629754371,0.002305183058076,-0.0039892100018884,,-0.0368402762699907,15.199999809265137,-0.0020854589704891,0,0,Bear,0.9999931969622989,5.143539893931385e-06,1.6594976033567055e-06
2016-05-23,^GSPC,2048.0400390625,-0.0020854589704891,0.0062567847557167,0.002962820022164,-0.0063156710495224,,-0.0388489063558573,15.81999969482422,0.0136813826862858,1,0,Bear,0.9999961061256141,3.0834607744664738e-06,8.104135539519993e-07
2016-05-24,^GSPC,2076.06005859375,0.0136813826862858,0.0065062662031188,0.006955400391128,0.0067281344627543,,-0.0256990304243696,14.420000076293944,0.0069747406433695,1,0,Bear,0.999997628074282,1.7631842738084569e-06,6.087416010257216e-07
2016-05-25,^GSPC,2090.5400390625,0.0069747406433695,0.006369877474986,0.0038993658782271,0.0130167819996487,,-0.0189035338529961,13.899999618530272,-0.0002104439035032,0,0,Bear,0.9999994889254991,4.6334740087742176e-07,4.77269750999798e-08
2016-05-26,^GSPC,2090.10009765625,-0.0002104439035032,0.0063702130293392,0.0035145662318676,0.0121867734438141,,-0.0191099996230452,13.43000030517578,0.0042868573364247,1,0,Bear,0.9999995590766111,4.1052705241452555e-07,3.039625701772723e-08
2016-09-13,^GSPC,2127.02001953125,-0.0148306742588959,0.0067792701613578,-0.0201857652269331,-0.0177770848819412,,-0.028824457515416,17.850000381469727,-0.0005876766502063,0,0,Bear,0.9999987544441437,4.294708380416721e-07,8.160850233269772e-07
2016-09-14,^GSPC,2125.77001953125,-0.0005876766502063,0.0066931493046125,-0.0144921532575116,-0.018691640501292,,-0.0293951947049857,18.13999938964844,0.0101092733630299,1,0,Bear,0.9999993695157341,1.3939788389104482e-07,4.910862212507497e-07
2016-09-15,^GSPC,2147.260009765625,0.0101092733630299,0.0069391090673898,-0.0076393869083697,-0.0092061071040634,,-0.0195830854007879,16.299999237060547,-0.0037722947474507,0,0,Bear,0.9999993353669586,2.0659183944342286e-07,4.5804120243005574e-07
2016-09-16,^GSPC,2139.159912109375,-0.0037722947474507,0.006968379711411,-0.0115929711866119,-0.0133193680058711,,-0.0232815069780424,15.369999885559082,-1.8603060785604697e-05,0,0,Bear,0.9999998133935325,1.049564513167714e-07,8.164993140272227e-08
2016-09-19,^GSPC,2139.1201171875,-1.8603060785604697e-05,0.0067604304008521,-0.0200424201401269,-0.0134216375853944,,-0.0232996769315385,15.529999732971191,0.0002991382171499,1,0,Bear,0.9999998667381167,6.203415361620837e-08,7.12276731968401e-08
2016-09-20,^GSPC,2139.760009765625,0.0002991382171499,0.0067624500378102,-0.0188592202442089,-0.0131501825967678,,-0.0230075085382061,15.920000076293944,0.0109171623524424,1,0,Bear,0.999999844701518,6.784395158162574e-08,8.745454034726324e-08
2016-09-21,^GSPC,2163.1201171875,0.0109171623524424,0.007081834742692,-0.0085344143345306,-0.002477612810197,,-0.0123415228918004,13.300000190734863,0.0064997844277856,1,0,Bear,0.9999998108924225,1.133809046068766e-07,7.572668714020133e-08
2016-09-22,^GSPC,2177.179931640625,0.0064997844277856,0.0071689713108077,0.0007768095527149,0.003776936364475,,-0.0059219557023222,12.020000457763672,-0.0057367744635433,0,0,Bear,0.9999998625539869,1.1180835908977801e-07,2.5637767561546236e-08
2016-09-23,^GSPC,2164.68994140625,-0.0057367744635433,0.0071879565947832,-0.009653304882522,-0.0019901553794904,,-0.0116247572416182,12.289999961853027,-0.0085877627989177,0,0,Bear,0.9999998445346258,1.2510858807941278e-07,3.03566783543199e-08
2016-09-26,^GSPC,2146.10009765625,-0.0085877627989177,0.0073456074135066,-0.0173759530795722,-0.0104181171247073,,-0.0201126893827499,14.5,0.0064441700550121,1,0,Bear,0.9999998005864853,1.1759626375754475e-07,8.181747139983064e-08
2016-09-27,^GSPC,2159.929931640625,0.0064441700550121,0.0074327727215158,-0.0137981289183839,-0.0039771527236143,,-0.0137981289183839,13.100000381469728,0.0052965540128355,1,0,Bear,0.9999998974922216,5.999044838053935e-08,4.25173837938622e-08
2016-09-28,^GSPC,2171.3701171875,0.0052965540128355,0.0074410336652629,-0.0031126347865014,0.0012282487522623,,-0.0085746574406405,12.390000343322754,-0.009321411497187,0,0,Bear,0.9999998829557695,8.690656698160519e-08,3.013756796510677e-08
2016-09-29,^GSPC,2151.1298828125,-0.009321411497187,0.007618489913326,-0.014246999985344,-0.0079043346729903,,-0.0178161410273759,14.020000457763672,0.0079679692312861,1,0,Bear,0.9999997616346548,1.456964569572052e-07,9.266889447961363e-08
2016-09-30,^GSPC,2168.27001953125,0.0079679692312861,0.0077591613433528,-0.0085733097239862,-2.7941282269017265e-05,,-0.0099901302596162,13.289999961853027,-0.0032606955294726,0,0,Bear,0.9999998612584119,7.841777030098169e-08,6.032380237186487e-08
2016-10-03,^GSPC,2161.199951171875,-0.0032606955294726,0.0077758288051866,-0.0103807299881096,-0.003161384689692,,-0.0132182510160124,13.56999969482422,-0.0049555622707156,0,0,Bear,0.9999998745638629,8.034465622077806e-08,4.509160894276422e-08
2016-10-04,^GSPC,2150.489990234375,-0.0049555622707156,0.0078218130813823,-0.0147298243989184,-0.0079366424630535,,-0.0181083094207084,13.630000114440918,0.0042966906501935,1,0,Bear,0.9999998566581884,8.077396957471523e-08,6.256775792661349e-08
2016-10-05,^GSPC,2159.72998046875,0.0042966906501935,0.007858425780623,-0.0124239439792747,-0.0035871769032705,,-0.0138894245742935,12.989999771118164,0.0004815597652971,1,0,Bear,0.999999899613163,5.482623816793129e-08,4.556050754585168e-08
2016-10-06,^GSPC,2160.77001953125,0.0004815597652971,0.007805823731893,-0.0067434276606676,-0.003053897737356,,-0.0134145533970344,12.84000015258789,-0.0032534833570118,0,0,Bear,0.9999998816729273,7.792322518568726e-08,4.04040715620358e-08
2016-10-07,^GSPC,2153.739990234375,-0.0032534833570118,0.0078231711114796,-0.0086215140928682,-0.0061477745447122,,-0.0166243927278272,13.479999542236328,0.0046059050395961,1,0,Bear,0.999999851233508,9.273662591682926e-08,5.602997904400249e-08
2016-10-10,^GSPC,2163.659912109375,0.0046059050395961,0.0078685469527423,-0.0024804184598871,-0.0014785824196622,,-0.0120950580624765,13.380000114440918,-0.0124464715965323,0,0,Bear,0.9999998525140763,9.160295523270012e-08,5.588284226360913e-08
2016-10-11,^GSPC,2136.72998046875,-0.0124464715965323,0.0081172716433537,-0.0200194024389206,-0.0135960975091289,,-0.0243909888623758,15.359999656677246,0.0011465890375803,1,0,Bear,0.9999994614874226,1.9508077409003963e-07,3.434319077681427e-07
2016-10-12,^GSPC,2139.179931640625,0.0011465890375803,0.0081197294048375,-0.0169752511615112,-0.0123023180874447,,-0.0232723662652407,15.90999984741211,-0.0030992637479612,0,0,Bear,0.9999997891709649,5.327952711857695e-08,1.5754957357212067e-07
2016-10-13,^GSPC,2132.550048828125,-0.0030992637479612,0.0081264453265241,-0.017688064307066,-0.015079322550429,,-0.0262995028121068,16.690000534057617,0.000201604478573,1,0,Bear,0.9999997023779076,6.905984177060014e-08,2.285623625379782e-07
2016-10-14,^GSPC,2132.97998046875,0.000201604478573,0.0081271038358731,-0.0174493634221837,-0.0145961322199518,,-0.0261032004310849,16.1200008392334,-0.0030379940403031,0,0,Bear,0.9999997488889991,5.782730823428343e-08,1.9328347178479255e-07
2016-10-17,^GSPC,2126.5,-0.0030379940403031,0.0080884123163305,-0.0245323264194612,-0.0170778356580589,,-0.0290618931040456,16.209999084472656,0.0061604033182458,1,0,Bear,0.9999997610075583,4.616702387033935e-08,1.928254776491066e-07
2016-10-18,^GSPC,2139.60009765625,0.0061604033182458,0.0081601065367625,-0.0214408013022143,-0.0106449981496137,,-0.0230805227685123,15.279999732971191,0.002191971018971,1,0,Bear,0.9999997919449232,4.0460382632791033e-08,1.67594750503272e-07
2016-10-19,^GSPC,2144.2900390625,0.002191971018971,0.0081766282112944,-0.0191522462812319,-0.008132838853917,,-0.0209391435865525,14.40999984741211,-0.0013757239543792,0,0,Bear,0.9999998817388657,3.9093696618134206e-08,7.916758679532947e-08
2016-10-20,^GSPC,2141.340087890625,-0.0013757239543792,0.0081723336478669,-0.018319332527851,-0.0091843469027609,,-0.0222860610595155,13.75,-8.414160005176807e-05,0,0,Bear,0.9999998565385898,5.729280920142789e-08,8.616851352993206e-08
2016-10-21,^GSPC,2141.159912109375,-8.414160005176807e-05,0.0068080086108166,0.0062739874086541,-0.0088583598195381,,-0.0223683274747309,13.34000015258789,0.0047498395416929,1,0,Bear,0.9999992018327705,7.148044174766532e-07,8.336273596074227e-08
2016-10-24,^GSPC,2151.330078125,0.0047498395416929,0.0063042545861387,-0.0035710134124459,-0.0038488408640787,,-0.0177247338993589,13.020000457763672,-0.0037977277864983,0,0,Bear,0.9999998537628123,1.2001809153480072e-07,2.6219308635008948e-08
2016-10-25,^GSPC,2143.159912109375,-0.0037977277864983,0.0057090007205407,0.0075880304040023,-0.007199920364124,,-0.0214551479714194,13.460000038146973,-0.0017404116452881,0,0,Bear,0.9999994338592625,5.250294190097542e-07,4.111120355560942e-08
2016-10-26,^GSPC,2139.429931640625,-0.0017404116452881,0.0057188276266955,0.0064258654435191,-0.0085721425473845,,-0.0231582188273268,14.239999771118164,-0.0029867267366989,0,0,Bear,0.9999995444719517,4.0611863906504946e-07,4.940923827735825e-08
2016-10-27,^GSPC,2133.0400390625,-0.0029867267366989,0.0054312567141393,-0.0066223795155003,-0.0110825111477403,,-0.0260757782926798,15.359999656677246,-0.0031082993435224,0,0,Bear,0.9999997699565293,1.7274878839883333e-07,5.729487165310643e-08
2016-10-28,^GSPC,2126.409912109375,-0.0031082993435224,0.0054175630827916,-0.0059602837206441,-0.0136020073334911,,-0.0291030263116532,16.190000534057617,-0.0001222764078291,0,0,Bear,0.9999996951497007,2.0208754728848756e-07,1.027626029734332e-07
2016-10-31,^GSPC,2126.14990234375,-0.0001222764078291,0.005417486308325,-0.0060633410623069,-0.0131941815782988,,-0.029221744105968,17.059999465942383,-0.0067868834764276,0,0,Bear,0.9999996612787646,1.7567431693223376e-07,1.6304678793424964e-07
2016-11-01,^GSPC,2111.719970703125,-0.0067868834764276,0.0055483845023048,-0.0131042915721989,-0.019245869085854,,-0.0358103030101705,18.559999465942383,-0.0065255002974123,0,0,Bear,0.999999290398843,2.2079159613814872e-07,4.888096169000787e-07
2016-11-02,^GSPC,2097.93994140625,-0.0065255002974123,0.0052232650860897,-0.0301324809765985,-0.0248399859879193,,-0.0421021231646395,19.31999969482422,-0.0044234008389461,0,0,Bear,0.9999977408904721,3.221050119477065e-07,1.9370043929333864e-06
2016-11-03,^GSPC,2088.659912109375,-0.0044234008389461,0.0050601693859758,-0.0406581092562915,-0.0283696582992337,,-0.0463392894366578,22.07999992370605,-0.0016661307322337,0,0,Bear,0.9999506536325813,1.2150637534036459e-06,4.8131303619053575e-05
2016-11-04,^GSPC,2085.179931640625,-0.0016661307322337,0.0049931771286706,-0.0367304380386102,-0.0292001012717569,,-0.0479282128546513,22.51000022888184,0.0222235439673372,1,0,Bear,0.9998912787325547,1.1125533107397643e-06,0.00010760871412816932
2016-11-07,^GSPC,2131.52001953125,0.0222235439673372,0.0063993286994833,-0.0067937549329236,-0.0072786650751996,,-0.0267698036329651,18.709999084472656,0.0037719744542996,1,0,Bear,0.9998683763267223,4.595559493363485e-06,0.00012702811369595394
2016-11-08,^GSPC,2139.56005859375,0.0037719744542996,0.0063216765930389,-0.0094308027072909,-0.0031551216148321,,-0.0230988041941156,18.739999771118164,0.0110770207532533,1,0,Bear,0.9999992645810356,2.6405779129847454e-07,4.7136111478673476e-07
2016-11-09,^GSPC,2163.260009765625,0.0110770207532533,0.0065808136614325,-0.0037350184372896,0.0080077427331117,,-0.0122776493742958,14.380000114440918,0.0019507459501284,1,0,Bear,0.999999768316256,1.841422130303496e-07,4.754162703866168e-08
2016-11-10,^GSPC,2167.47998046875,0.0019507459501284,0.0063542813086347,0.0076007022109112,0.0100067711879427,,-0.0103508539989615,14.739999771118164,-0.0013979503036608,0,0,Bear,0.9999998815856158,1.0306802355382935e-07,1.5346308380938972e-08
2016-11-11,^GSPC,2164.449951171875,-0.0013979503036608,0.0061911047689232,-0.0017618047221815,0.0086550893289651,,-0.0117343343231313,14.170000076293944,-0.0001155027862227,0,0,Bear,0.9999998359812842,1.5077804374058158e-07,1.3240504458372174e-08
2016-11-14,^GSPC,2164.199951171875,-0.0001155027862227,0.0061612496294611,0.0013881177437438,0.0086869374648856,,-0.0118484817610452,14.479999542236328,0.0074807974177633,1,0,Bear,0.9999998616440375,1.247836175285785e-07,1.357229399870574e-08
2016-11-15,^GSPC,2180.389892578125,0.0074807974177633,0.0062298348354713,0.0139037626213229,0.0162904140686352,,-0.0044563204350444,13.369999885559082,-0.0015822634216101,0,0,Bear,0.9999998440789689,1.4309430657968086e-07,1.2826743684024958e-08
2016-11-16,^GSPC,2176.93994140625,-0.0015822634216101,0.0061979882492307,0.0079685706514871,0.0147695938300469,,-0.0060315327838352,13.720000267028809,0.0046763696083751,1,0,Bear,0.9999998159587619,1.7293953954445182e-07,1.1101487260337892e-08
2016-11-17,^GSPC,2187.1201171875,0.0046763696083751,0.0062497225056962,0.0121947719646564,0.0194597157243991,,-0.0013833688520624,13.350000381469728,-0.0023867984216902,0,0,Bear,0.9999997638224437,2.2371173681841285e-07,1.246601496178678e-08
2016-11-18,^GSPC,2181.89990234375,-0.0023867984216902,0.006234126063457,0.0130748893724681,0.0165138969975444,,-0.0037668654511598,12.850000381469728,0.0074614006258433,1,0,Bear,0.9999998449298011,1.4652496796620284e-07,8.545389894048121e-09
2016-11-21,^GSPC,2198.179931640625,0.0074614006258433,0.0063209333561806,0.0159544572314953,0.0237251684243871,,0.0,12.420000076293944,0.0021654322729041,1,0,Bear,0.9999997734730898,2.1696668312199265e-07,9.560273339691087e-09
2016-11-22,^GSPC,2202.93994140625,0.0021654322729041,0.0058290149000489,0.0309865830229869,0.0252170031798486,,0.0,12.40999984741211,0.0008080244329033,1,0,Bear,0.9999998714897711,1.2348149691309968e-07,5.028786443912271e-09
2017-05-02,^GSPC,2391.169921875,0.0011890499458222,0.004626886764405,0.0074574152571358,0.0111849709252596,,-0.0019992149871426,10.59000015258789,-0.0012713605313821,0,0,Bear,0.9999995190752335,4.735067775648424e-07,7.417968666273494e-09
2017-05-03,^GSPC,2388.1298828125,-0.0012713605313821,0.0039767061614131,0.0188180403382693,0.009705111147467,,-0.0032680337954964,10.68000030517578,0.000582102643895,1,0,Bear,0.9999992157639446,7.730629444243196e-07,1.1173026904988517e-08
2017-05-04,^GSPC,2389.52001953125,0.000582102643895,0.0039695721178346,0.0174881599409351,0.01006481513611,,-0.002687833482714,10.460000038146973,0.0040886954080285,1,0,Bear,0.9999992165447451,7.73171212586507e-07,1.0284060899398642e-08
2017-05-05,^GSPC,2399.2900390625,0.0040886954080285,0.0040070886536203,0.0227327315951666,0.013890543888368,,0.0,10.56999969482422,3.744597299082386e-05,1,0,Bear,0.9999992962991857,6.937995842241315e-07,9.901189194542406e-09
2017-05-08,^GSPC,2399.3798828125,3.744597299082386e-05,0.0039981641560849,0.0236349724849915,0.0136540255257355,,0.0,9.770000457763672,-0.0010252486299153,0,0,Bear,0.9999991612388719,8.303649951075977e-07,8.396138921918032e-09
2017-05-09,^GSPC,2396.919921875,-0.0010252486299153,0.0039982524805955,0.0236291715917784,0.0123823687221715,,-0.0010252486299153,9.960000038146973,0.0011306013658478,1,0,Bear,0.9999991187022961,8.718814228520515e-07,9.41649070353975e-09
2017-05-10,^GSPC,2399.6298828125,0.0011306013658478,0.003808647854381,0.0174087744960176,0.0132189303536034,,0.0,10.210000038146973,-0.0021628091246167,0,0,Bear,0.9999990454743973,9.446656605913489e-07,9.860163985840365e-09
2017-05-11,^GSPC,2394.43994140625,-0.0021628091246167,0.0038398997803536,0.014107677360837,0.0110405091754579,,-0.0021628091246167,10.600000381469728,-0.0014784413679722,0,0,Bear,0.9999990027140909,9.85469608604611e-07,1.1816455744575042e-08
2017-05-12,^GSPC,2390.89990234375,-0.0014784413679722,0.0038268892586,0.0096449596652388,0.0094691919120533,,-0.0036380529061081,10.399999618530272,0.0047765136484509,1,0,Bear,0.9999988895357801,1.0988211802719555e-06,1.164302355003596e-08
2017-05-15,^GSPC,2402.320068359375,0.0047765136484509,0.0038782751899684,0.0167603855502458,0.0141265155541012,,0.0,10.420000076293944,-0.0006868970151433,0,0,Bear,0.9999991047747613,8.849074571058663e-07,1.03177386581105e-08
2017-05-16,^GSPC,2400.669921875,-0.0006868970151433,0.0038634527235997,0.0177332215944239,0.0132129754376102,,-0.0006868970151433,10.649999618530272,-0.0181782144144334,0,0,Bear,0.9999991459575549,8.436350492836177e-07,1.0407354857695144e-08
